Time
2017-05-04 00:01:20.415026
2017-05-04 00:01:19.547664
2017-05-04 00:01:20.846410
2017-05-04 00:01:20.851693
2017-05-04 00:01:20.822488
2017-05-04 00:01:20.062087
2017-05-04 00:01:21.134750
2017-05-04 00:01:21.141078
2017-05-04 00:01:20.923740
2017-05-04 00:01:21.504506
2017-05-04 00:01:21.548212
2017-05-04 00:01:21.651479
2017-05-04 00:01:21.356647
2017-05-04 00:01:21.687461
2017-05-04 00:01:21.355250
2017-05-04 00:01:21.768269
2017-05-04 00:01:21.877239
2017-05-04 00:01:21.273844
2017-05-04 00:01:21.851391
2017-05-04 00:01:21.954236
2017-05-04 00:01:22.459341
2017-05-04 00:01:22.555559
2017-05-04 00:01:22.680521
2017-05-04 00:01:22.810851
2017-05-04 00:01:22.837759
2017-05-04 00:01:22.937579
2017-05-04 00:01:23.515917
2017-05-04 00:01:21.749260
2017-05-04 00:01:28.506500
2017-05-04 00:01:31.599139
2017-05-04 00:01:33.709274
2017-05-04 00:01:37.514067
2017-05-04 00:01:37.640788
2017-05-04 00:01:52.364857
2017-05-04 00:01:52.407802
2017-05-04 00:01:59.510359
2017-05-04 00:02:07.910612
2017-05-04 00:02:07.914812
2017-05-04 00:00:33.201018
2017-05-04 00:02:17.497575
2017-05-04 00:00:33.020375
2017-05-04 00:02:30.508573
2017-05-04 00:02:34.035034
2017-05-03 23:58:33.803297
2017-05-04 00:02:37.922777
2017-05-04 00:02:40.906216
2017-05-04 00:02:42.277423
2017-05-04 00:02:42.568572
2017-05-04 00:02:42.659068
2017-05-04 00:02:42.847404
2017-05-04 00:02:43.527806
2017-05-04 00:02:43.864659
2017-05-04 00:02:44.714033
2017-05-04 00:02:44.711145
2017-05-04 00:02:44.179198
2017-05-04 00:02:45.090736
2017-05-04 00:02:45.102823
2017-05-04 00:02:45.093660
2017-05-04 00:02:45.082619
2017-05-04 00:02:45.097002
2017-05-04 00:02:45.082522
2017-05-04 00:02:45.306297
2017-05-04 00:02:45.347117
2017-05-04 00:02:45.286007
2017-05-04 00:02:47.039255
2017-05-04 00:02:47.012874
2017-05-04 00:02:47.296189
2017-05-04 00:02:47.402509
2017-05-04 00:02:47.242685
2017-05-04 00:02:47.415228
2017-05-04 00:02:47.394840
2017-05-04 00:02:47.330125
2017-05-04 00:02:47.642162
2017-05-04 00:02:48.417407
2017-05-04 00:02:48.478496
2017-05-04 00:02:51.232574
2017-05-04 00:02:51.989896
2017-05-04 00:02:54.657089
2017-05-04 00:02:54.582896
2017-05-04 00:02:54.730571
2017-05-04 00:02:54.904969
2017-05-04 00:02:55.110040
2017-05-04 00:02:55.216765
2017-05-04 00:02:55.202499
2017-05-04 00:02:55.215605
2017-05-04 00:02:56.260855
2017-05-04 00:02:56.559754
2017-05-04 00:02:56.560902
2017-05-04 00:02:57.193552
2017-05-04 00:02:51.568641
2017-05-04 00:02:59.688513
2017-05-04 00:02:59.759451
2017-05-04 00:03:00.086248
2017-05-04 00:03:01.508656
2017-05-04 00:03:01.923052
2017-05-04 00:03:01.966453
2017-05-04 00:03:02.455243
2017-05-04 00:03:03.708440
2017-05-04 00:03:04.337364
2017-05-04 00:03:04.155187
2017-05-04 00:03:04.825373
2017-05-04 00:03:04.984359
2017-05-04 00:03:05.972710
2017-05-04 00:02:59.951901
2017-05-04 00:03:07.324825
2017-05-04 00:01:20.787909
2017-05-04 00:03:09.780219
2017-05-04 00:03:09.888421
2017-05-04 00:03:10.158953
2017-05-04 00:03:10.428819
2017-05-04 00:03:11.323339
2017-05-04 00:03:11.754374
2017-05-04 00:03:11.677532
2017-05-04 00:03:11.832832
2017-05-04 00:03:07.825995
2017-05-04 00:03:12.452880
2017-05-04 00:03:31.909889
2017-05-04 00:03:31.953549
2017-05-04 00:03:32.509859
2017-05-04 00:03:34.421913
2017-05-04 00:03:34.893052
2017-05-04 00:03:35.140283
2017-05-04 00:03:42.355590
2017-05-04 00:03:12.829105
2017-05-04 00:04:03.525073
2017-05-04 00:04:11.427599
2017-05-04 00:03:44.960136
2017-05-04 00:04:18.495488
2017-05-04 00:04:33.480539
2017-05-04 00:00:33.297642
2017-05-04 00:04:34.512840
2017-05-04 00:04:41.876142
2017-05-04 00:04:41.922244
2017-05-04 00:00:24.516050
2017-05-04 00:04:45.550144
2017-05-04 00:04:47.823584
2017-05-04 00:04:19.210516
2017-05-04 00:04:49.344019
2017-05-04 00:04:46.539384
2017-05-04 00:04:51.549653
2017-05-04 00:04:51.495657
2017-05-04 00:04:52.529494
2017-05-04 00:04:53.722709
2017-05-04 00:04:55.512271
2017-05-04 00:04:55.555898
2017-05-04 00:04:55.562244
2017-05-04 00:04:55.590938
2017-05-04 00:05:05.512411
2017-05-04 00:05:11.515609
2017-05-04 00:05:11.559502
2017-05-04 00:05:12.463383
2017-05-04 00:05:12.501335
2017-05-04 00:04:50.193960
2017-05-04 00:05:17.629745
2017-05-04 00:05:20.130507
2017-05-04 00:05:25.958189
2017-05-04 00:05:25.961262
2017-05-04 00:05:36.514047
2017-05-04 00:05:18.267975
2017-05-04 00:05:50.226774
2017-05-04 00:06:07.515242
2017-05-04 00:06:20.230657
2017-05-04 00:06:21.516273
2017-05-04 00:06:21.560777
2017-05-04 00:06:24.516778
2017-05-04 00:05:55.447700
2017-05-04 00:06:31.517434
2017-05-04 00:04:46.515801
2017-05-04 00:06:37.616868
2017-05-04 00:06:37.657047
2017-05-04 00:06:38.516719
2017-05-04 00:06:47.820042
2017-05-04 00:06:51.769829
2017-05-04 00:06:52.370952
2017-05-04 00:06:52.409154
2017-05-04 00:06:59.355942
2017-05-04 00:07:00.628406
2017-05-04 00:06:38.445835
2017-05-04 00:07:09.517466
2017-05-04 00:07:22.183548
2017-05-04 00:07:39.520949
2017-05-04 00:07:47.424887
2017-05-04 00:07:47.601979
2017-05-04 00:07:52.635861
2017-05-04 00:07:27.983746
2017-05-04 00:08:01.566262
2017-05-04 00:08:01.606134
2017-05-04 00:08:10.518645
2017-05-04 00:08:25.647691
2017-05-04 00:08:31.918288
2017-05-04 00:08:31.961399
2017-05-04 00:08:34.951800
2017-05-04 00:04:34.644921
2017-05-04 00:08:35.727712
2017-05-04 00:08:40.519833
2017-05-04 00:08:51.409500
2017-05-04 00:04:51.192613
2017-05-04 00:08:51.632547
2017-05-04 00:08:53.436501
2017-05-04 00:08:53.844475
2017-05-04 00:08:55.649402
2017-05-04 00:08:55.956620
2017-05-04 00:08:56.868549
2017-05-04 00:08:54.305712
2017-05-04 00:08:58.158242
2017-05-04 00:08:59.339571
2017-05-04 00:09:10.521683
2017-05-04 00:08:56.076487
2017-05-04 00:09:27.117141
2017-05-04 00:09:41.522171
2017-05-04 00:09:41.885646
2017-05-04 00:09:41.930587
2017-05-04 00:09:55.524197
2017-05-04 00:09:55.567959
2017-05-04 00:09:58.517613
2017-05-04 00:10:11.525793
2017-05-04 00:10:11.568926
2017-05-04 00:10:11.526019
2017-05-04 00:10:13.298478
2017-05-04 00:10:13.337402
2017-05-04 00:10:26.494527
2017-05-04 00:10:26.490363
2017-05-04 00:10:29.417409
2017-05-04 00:06:35.516089
2017-05-04 00:10:38.927973
2017-05-04 00:10:41.880476
2017-05-04 00:10:42.525186
2017-05-04 00:10:19.021719
2017-05-04 00:10:59.629851
2017-05-04 00:11:13.524657
2017-05-04 00:11:21.526795
2017-05-04 00:11:21.571009
2017-05-04 00:11:25.517276
2017-05-04 00:11:32.407127
2017-05-04 00:11:37.518550
2017-05-04 00:11:37.672637
2017-05-04 00:11:43.528534
2017-05-04 00:11:52.381067
2017-05-04 00:11:52.418687
2017-05-04 00:12:02.408394
2017-05-04 00:12:05.659559
2017-05-04 00:12:14.528678
2017-05-04 00:12:39.654464
2017-05-04 00:08:39.590793
2017-05-04 00:12:40.964493
2017-05-04 00:12:44.532628
2017-05-04 00:12:47.421758
2017-05-04 00:12:47.537133
2017-05-04 00:12:56.915973
2017-05-04 00:12:57.238077
2017-05-04 00:12:57.298441
2017-05-04 00:12:57.335179
2017-05-04 00:13:00.450623
2017-05-04 00:13:00.697613
2017-05-04 00:09:00.353453
2017-05-04 00:13:01.717039
2017-05-04 00:13:01.760850
2017-05-04 00:13:01.726778
2017-05-04 00:13:01.758764
2017-05-04 00:13:10.967010
2017-05-04 00:13:15.531338
2017-05-04 00:13:31.923062
2017-05-04 00:13:31.981923
2017-05-04 00:13:40.965588
2017-05-04 00:13:46.531820
2017-05-04 00:13:17.445181
2017-05-04 00:14:16.534319
2017-05-04 00:14:19.514538
2017-05-04 00:10:36.518462
2017-05-04 00:14:41.896681
2017-05-04 00:14:41.942680
2017-05-04 00:14:47.534188
2017-05-04 00:14:50.289819
2017-05-04 00:14:55.533512
2017-05-04 00:14:55.576287
2017-05-04 00:13:01.790111
2017-05-04 00:15:11.533471
2017-05-04 00:15:11.577236
2017-05-04 00:15:16.487780
2017-05-04 00:15:16.577138
2017-05-04 00:15:18.534803
2017-05-04 00:15:28.197014
2017-05-04 00:15:30.695166
2017-05-04 00:15:30.689662
2017-05-04 00:15:49.534740
2017-05-04 00:16:02.398309
2017-05-04 00:16:19.538830
2017-05-04 00:16:21.536426
2017-05-04 00:16:21.579564
2017-05-04 00:16:26.516825
2017-05-04 00:16:32.519856
2017-05-04 00:16:37.516513
2017-05-04 00:16:37.556170
2017-05-04 00:16:41.532559
2017-05-04 00:12:41.257302
2017-05-04 00:16:42.399797
2017-05-04 00:16:16.389269
2017-05-04 00:16:50.538745
2017-05-04 00:16:57.512637
2017-05-04 00:16:57.557974
2017-05-04 00:17:05.986924
2017-05-04 00:17:06.136426
2017-05-04 00:17:06.218226
2017-05-04 00:17:06.332016
2017-05-04 00:17:06.745923
2017-05-04 00:17:06.816712
2017-05-04 00:16:42.962257
2017-05-04 00:15:01.187716
2017-05-04 00:17:06.779247
2017-05-04 00:17:09.098273
2017-05-04 00:17:13.460935
2017-05-04 00:13:13.225120
2017-05-04 00:17:19.521591
2017-05-04 00:17:21.539204
2017-05-04 00:17:49.523802
2017-05-04 00:17:52.540843
2017-05-04 00:14:22.516376
2017-05-04 00:18:09.512837
2017-05-04 00:18:09.559556
2017-05-04 00:18:19.639742
2017-05-04 00:18:23.542355
2017-05-04 00:18:38.554140
2017-05-04 00:18:38.674942
2017-05-04 00:18:49.839122
2017-05-04 00:18:54.542941
2017-05-04 00:19:25.544319
2017-05-04 00:19:29.595319
2017-05-04 00:19:41.907274
2017-05-04 00:19:41.999770
2017-05-04 00:19:55.546021
2017-05-04 00:19:55.617817
2017-05-04 00:19:56.545674
2017-05-04 00:20:09.283077
2017-05-04 00:20:11.545505
2017-05-04 00:20:11.589526
2017-05-04 00:20:19.601043
2017-05-04 00:20:19.644195
2017-05-04 00:20:27.546376
2017-05-04 00:20:32.399359
2017-05-04 00:20:32.402250
2017-05-04 00:20:40.037449
2017-05-04 00:20:58.544907
2017-05-04 00:21:06.924204
2017-05-04 00:17:06.674447
2017-05-04 00:21:10.596874
2017-05-04 00:21:11.486317
2017-05-04 00:17:11.386769
2017-05-04 00:21:11.697198
2017-05-04 00:21:11.867975
2017-05-04 00:21:12.309339
2017-05-04 00:21:12.303072
2017-05-04 00:21:14.995134
2017-05-04 00:21:16.301824
2017-05-04 00:21:16.344603
2017-05-04 00:21:21.545962
2017-05-04 00:21:21.590347
2017-05-04 00:21:27.519831
2017-05-04 00:21:29.548319
2017-05-04 00:17:59.518629
2017-05-04 00:21:37.518019
2017-05-04 00:21:37.670260
2017-05-04 00:21:40.599622
2017-05-04 00:21:52.408388
2017-05-04 00:21:52.451481
2017-05-04 00:21:59.552264
2017-05-04 00:22:10.610709
2017-05-04 00:22:30.758264
2017-05-04 00:22:42.667333
2017-05-04 00:22:42.368045
2017-05-04 00:23:01.689667
2017-05-04 00:23:01.558868
2017-05-04 00:23:01.791225
2017-05-04 00:23:12.795100
2017-05-04 00:23:31.863936
2017-05-04 00:23:31.565547
2017-05-04 00:23:31.982605
2017-05-04 00:23:42.808555
2017-05-04 00:23:57.337505
2017-05-04 00:23:58.250223
2017-05-04 00:23:59.626293
2017-05-04 00:24:00.196409
2017-05-04 00:24:00.401858
2017-05-04 00:24:02.562218
2017-05-04 00:24:12.834287
2017-05-04 00:24:33.582409
2017-05-04 00:24:42.071904
2017-05-04 00:24:42.109656
2017-05-04 00:24:42.873557
2017-05-04 00:24:55.552515
2017-05-04 00:24:55.592303
2017-05-04 00:25:04.560070
2017-05-04 00:25:09.521966
2017-05-04 00:21:09.243477
2017-05-04 00:25:11.272266
2017-05-04 00:25:11.402192
2017-05-04 00:25:11.554224
2017-05-04 00:25:11.600045
2017-05-04 00:25:13.056345
2017-05-04 00:21:12.733203
2017-05-04 00:25:12.875187
2017-05-04 00:21:37.518143
2017-05-04 00:25:18.253778
2017-05-04 00:25:18.091409
2017-05-04 00:25:18.207175
2017-05-04 00:25:18.584194
2017-05-04 00:25:18.580189
2017-05-04 00:25:18.649321
2017-05-04 00:25:22.266521
2017-05-04 00:25:22.306699
2017-05-04 00:25:33.527300
2017-05-04 00:25:33.518634
2017-05-04 00:25:34.563599
2017-05-04 00:25:42.878197
2017-05-04 00:26:05.565333
2017-05-04 00:26:12.872622
2017-05-04 00:26:21.553638
2017-05-04 00:26:21.602564
2017-05-04 00:26:28.519547
2017-05-04 00:26:33.522095
2017-05-04 00:26:35.573676
2017-05-04 00:26:37.518455
2017-05-04 00:26:37.557049
2017-05-04 00:26:42.873158
2017-05-04 00:26:52.426248
2017-05-04 00:26:52.502062
2017-05-04 00:27:06.585363
2017-05-04 00:27:13.065088
2017-05-04 00:27:37.600590
2017-05-04 00:27:43.071075
2017-05-04 00:28:01.694071
2017-05-04 00:28:01.840210
2017-05-04 00:28:08.599026
2017-05-04 00:28:13.116525
2017-05-04 00:28:32.154687
2017-05-04 00:28:32.330630
2017-05-04 00:28:35.657008
2017-05-04 00:28:39.653114
2017-05-04 00:28:43.312255
2017-05-04 00:25:14.511832
2017-05-04 00:29:10.582432
2017-05-04 00:29:11.274845
2017-05-04 00:25:10.781156
2017-05-04 00:29:13.314488
2017-05-04 00:25:17.522043
2017-05-04 00:29:22.384051
2017-05-04 00:29:22.748684
2017-05-04 00:29:22.906915
2017-05-04 00:29:22.856082
2017-05-04 00:29:23.706043
2017-05-04 00:29:26.818602
2017-05-04 00:29:26.820055
2017-05-04 00:29:41.593734
2017-05-04 00:29:41.925236
2017-05-04 00:29:42.034496
2017-05-04 00:29:43.317987
2017-05-04 00:29:55.563265
2017-05-04 00:29:55.600114
2017-05-04 00:30:10.897597
2017-05-04 00:30:11.236665
2017-05-04 00:30:11.566240
2017-05-04 00:30:11.635901
2017-05-04 00:30:11.582918
2017-05-04 00:30:13.315881
2017-05-04 00:30:33.585438
2017-05-04 00:30:33.580301
2017-05-04 00:30:42.576132
2017-05-04 00:30:43.328093
2017-05-04 00:31:13.337685
2017-05-04 00:31:13.574411
2017-05-04 00:31:21.624250
2017-05-04 00:31:21.725431
2017-05-04 00:31:29.520769
2017-05-04 00:31:37.518958
2017-05-04 00:31:37.560672
2017-05-04 00:31:43.342588
2017-05-04 00:31:43.577779
2017-05-04 00:31:52.428247
2017-05-04 00:31:52.490230
2017-05-04 00:32:13.337027
2017-05-04 00:32:14.588834
2017-05-04 00:32:43.338568
2017-05-04 00:32:45.580599
2017-05-04 00:29:19.519717
2017-05-04 00:33:01.626168
2017-05-04 00:33:01.696595
2017-05-04 00:33:13.708757
2017-05-04 00:29:13.189302
2017-05-04 00:33:13.452953
2017-05-04 00:33:16.592144
2017-05-04 00:33:28.684658
2017-05-04 00:33:28.780680
2017-05-04 00:33:29.176039
2017-05-04 00:33:29.114015
2017-05-04 00:33:31.640852
2017-05-04 00:33:31.646434
2017-05-04 00:33:31.992041
2017-05-04 00:33:32.042826
2017-05-04 00:33:33.267422
2017-05-04 00:33:43.349017
2017-05-04 00:33:47.580471
2017-05-04 00:34:13.351754
2017-05-04 00:34:17.584154
2017-05-04 00:34:37.005554
2017-05-04 00:30:36.743043
2017-05-04 00:34:41.935850
